CORPS  	PROV   	DIST   	VILG   	HAM    	 +PCN   	HDATE  	VSZ1   	HPOPUL 	HPERM  	HTEMP  	HPOINT 	HCAT   	HFLAG1 	HFLAG2 	HFLAG3 	HFLAG4 	HFLAG5 	HFLAG6 	HFLAG7 	HFLAG8 	HFLAG9 	HFLAG10	HMA    	HMB    	HMC    	HMD    	HA     	HB     	HC     	HD     	HE     	HF     	HG     	HL     	HN     	HP     	HR     	HS     	HZ     
2	11	03	11	09	001	7401	   0	    0	    0	    0	BP180880	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	11	10	001	7401	   0	    0	    0	    0	BP194869	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	11	11	001	7401	   0	    0	    0	    0	BP189874	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	12	02	001	7401	   0	    0	    0	    0	BP301728	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	12	03	001	7401	   0	    0	    0	    0	BP344834	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	12	04	001	7401	   0	    0	    0	    0	BP350782	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	12	06	001	7401	   0	    0	    0	    0	BP310835	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	12	07	001	7401	   0	    0	    0	    0	BP343822	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	12	08	001	7401	   0	    0	    0	    0	BP300858	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	12	09	001	7401	   0	    0	    0	    0	BP309820	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	12	10	001	7401	   0	    0	    0	    0	BP336816	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	12	11	001	7401	   0	    0	    0	    0	BP377791	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	12	12	001	7401	   0	    0	    0	    0	BP359807	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	12	13	001	7401	   0	    0	    0	    0	BP309757	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	13	01	001	7401	   0	    0	    0	    0	BP390807	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	13	02	001	7401	   0	    0	    0	    0	BP388800	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	14	01	001	7401	   0	    0	    0	    0	BP417655	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	14	02	001	7401	   0	    0	    0	    0	BP360748	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	14	03	001	7401	   0	    0	    0	    0	BP300727	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	14	04	001	7401	   0	    0	    0	    0	BP323721	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	14	05	001	7401	   0	    0	    0	    0	BP298702	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	14	06	001	7401	   0	    0	    0	    0	BP351715	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	14	07	001	7401	   0	    0	    0	    0	BP344682	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	14	08	001	7401	   0	    0	    0	    0	BP378668	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	14	09	001	7401	   0	    0	    0	    0	BP296642	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	03	14	10	001	7401	   0	    0	    0	    0	BP321616	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	02	01	001	7401	   0	  743	  743	    0	AP978760	B	0	9	9	0	0	9	9	9	9	R	84	00000000	0000	0000000	24	000	1220034054	222515	83*3*	130183	82001	111	014	34	23000	00000	001510
2	11	04	02	02	001	7401	   0	  325	  325	    0	AP960754	B	0	9	9	0	0	9	9	9	9	R	84	00000000	0000	0000000	24	000	1220035054	222515	83*3*	020082	82001	111	044	24	23000	00000	001510
2	11	04	02	03	001	7401	   0	  333	  333	    0	AP960748	B	0	9	9	0	1	9	9	9	9	R	84	00000000	0000	0000000	24	000	2220034054	222515	83*4*	030080	82001	111	014	34	33010	00000	001511
2	11	04	02	04	001	7401	   0	  581	  581	    0	AP956742	B	0	9	9	0	0	9	9	9	9	R	84	00000000	0000	0000000	24	000	1220035054	222515	83*3*	130080	82001	111	014	34	23010	00000	001510
2	11	04	02	05	001	7401	   0	    0	    0	    0	AP931795	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	02	06	001	7401	   0	    0	    0	    0	AP932761	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	02	07	001	7401	   0	    0	    0	    0	AP931794	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	03	01	001	7401	   0	  797	  797	    0	AP934732	B	1	9	9	0	0	9	9	1	9	R	85	00000000	0000	0000000	24	000	4330024054	222515	83*3*	220080	83123	312	014	34	33010	00000	102670
2	11	04	03	02	001	7401	   0	  263	  263	    0	AP928730	B	0	9	9	0	1	9	9	9	9	R	84	00000000	0000	0000000	24	000	4330034054	222515	83*3*	120080	81021	111	014	22	33010	00000	001511
2	11	04	03	03	001	7401	   0	  201	  201	    0	AP926737	B	0	9	9	0	0	9	9	9	9	R	84	00000000	0000	0000000	24	000	1330035054	221315	83*4*	120080	81001	101	014	14	23010	10000	001510
2	11	04	03	04	001	7401	   0	  228	  228	    0	AP915746	B	0	9	9	0	0	9	9	9	9	R	83	00000000	0000	0000000	14	000	1110024043	211215	83*2*	120080	80021	100	001	34	13010	10000	001510
2	11	04	03	05	001	7401	   0	  273	  273	    0	AP914753	B	0	9	9	0	0	9	9	9	9	R	82	00000000	0000	0000000	24	000	4330024054	221315	83*2*	130080	80021	101	014	34	33880	10000	001510
2	11	04	03	06	001	7401	   0	  439	  439	    0	AP924725	B	0	9	9	0	0	9	9	9	9	R	84	00000000	0000	0000000	24	000	4330034064	221315	83*3*	130080	80021	111	014	14	13010	10000	001510
2	11	04	03	09	001	7401	   0	    0	    0	    0	AP829790	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	03	10	001	7401	   0	    0	    0	    0	AP847791	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	03	11	001	7401	   0	    0	    0	    0	AP870793	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	03	12	001	7401	   0	    0	    0	    0	AP882776	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	03	13	001	7401	   0	    0	    0	    0	AP894778	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	03	14	001	7401	   0	    0	    0	    0	AP909772	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	03	15	001	7401	   0	    0	    0	    0	AP924777	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	03	16	001	7401	   0	    0	    0	    0	AP910800	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	04	01	001	7401	   0	  270	  270	    0	AP948725	B	0	9	9	0	0	9	9	9	9	R	84	00000000	0000	0000000	24	000	4330024054	221415	83*3*	130080	82001	111	001	22	23010	10000	001510
2	11	04	04	02	001	7401	   0	  254	  254	    0	AP963730	B	0	9	9	0	1	9	9	9	9	R	84	00000000	0000	0000000	24	000	4330024043	221515	83*4*	130080	81021	111	042	33	23010	10000	001511
2	11	04	04	03	001	7401	   0	  572	  572	    0	AP980734	B	0	9	9	0	0	9	9	9	9	R	83	00000000	0000	0000000	24	000	4210024043	221315	83*2*	120080	81001	111	021	33	33010	10000	001510
2	11	04	04	04	001	7401	   0	  645	  645	    0	AP948728	B	0	9	9	0	0	9	9	1	9	R	84	00000000	0000	0000000	24	000	1220025064	222515	83*3*	120080	81001	111	021	24	33010	10000	011510
2	11	04	04	05	001	7401	   0	    0	    0	    0	AP984717	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	05	01	001	7401	   0	  323	  323	    0	AP924720	B	0	9	9	0	1	9	9	9	9	R	83	00000000	0000	0000000	24	000	4320024054	222515	83*4*	120080	81001	101	014	34	33110	10000	001511
2	11	04	05	02	001	7401	   0	  319	  319	    0	AP922713	B	0	9	9	0	0	9	9	9	9	R	83	00000000	0000	0000000	14	000	1320034043	221415	83*3*	120080	81001	101	014	22	23110	10000	001510
2	11	04	05	04	001	7401	   0	  465	  465	    0	AP916686	B	0	9	9	0	0	9	9	9	9	R	83	00000000	0000	0000000	24	000	4320024044	221315	83*2*	130080	81001	101	014	13	33110	10000	001510
2	11	04	05	06	001	7401	   0	  766	  766	    0	AP936700	B	0	9	9	0	0	9	9	9	9	R	83	00000000	0000	0000000	24	000	4320024064	211215	83*2*	140220	81001	101	015	14	33110	10000	001510
2	11	04	05	07	001	7401	   0	  258	  258	    0	AP915686	B	0	9	9	0	0	9	9	9	9	R	83	00000000	0000	0000000	24	000	4320024044	221315	83*2*	140080	81001	101	014	14	33110	10000	001510
2	11	04	05	08	001	7401	   0	  138	  138	    0	AP915684	B	0	9	9	0	0	9	9	9	9	R	83	00000000	0000	0000000	24	000	4320024044	221315	83*2*	140080	81001	101	014	13	33110	10000	001510
2	11	04	05	09	001	7401	   0	  477	  477	    0	AP916685	B	0	9	9	0	0	9	9	9	9	R	83	00000000	0000	0000000	24	000	4320024054	221315	83*2*	130080	81001	101	014	13	33110	10000	001510
2	11	04	05	10	001	7401	   0	    0	    0	    0	AP919686	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	05	11	001	7401	   0	    0	    0	    0	AP904655	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	05	12	001	7401	   0	    0	    0	    0	AP911663	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	05	13	001	7401	   0	    0	    0	    0	AP927705	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	05	14	001	7401	   0	    0	    0	    0	AP912698	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	06	05	001	7401	   0	  620	  620	    0	AP897726	B	0	9	9	0	0	9	9	9	9	R	84	00000000	0000	0000000	24	001	4320024054	221415	83*2*	133080	82003	102	011	12	32100	00000	012610
2	11	04	06	06	001	7401	   0	  230	  230	    0	AP913723	B	0	9	9	0	0	9	9	9	9	R	82	00000000	0000	0000000	24	000	4210034043	221415	83*3*	120080	81002	101	014	13	33110	10000	001510
2	11	04	06	07	001	7401	   0	  372	  372	    0	AP906723	B	0	9	9	0	1	9	9	9	9	R	83	00000000	0000	0000000	24	000	4220034054	222515	83*3*	120080	81002	101	011	34	13110	10000	001511
2	11	04	06	09	001	7401	   0	  207	  207	    0	AP911723	B	0	9	9	0	0	9	9	9	9	R	82	00000000	0000	0000000	24	000	4310034043	221415	83*3*	130080	81002	101	011	24	23110	10000	001510
2	11	04	06	14	001	7401	   0	    0	    0	    0	AP875714	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	06	15	001	7401	   0	    0	    0	    0	AP855712	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	06	16	001	7401	   0	    0	    0	    0	AP837719	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	06	17	001	7401	   0	    0	    0	    0	AP815715	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	06	18	001	7401	   0	    0	    0	    0	AP820706	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	06	19	001	7401	   0	    0	    0	    0	AP821712	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	06	20	001	7401	   0	    0	    0	    0	AP821705	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	07	01	001	7401	   0	  564	  564	    0	AP986749	B	0	9	9	0	1	9	9	9	9	R	84	00000000	0000	0000000	24	000	4330024054	222515	83*4*	130080	81001	101	014	34	33010	10000	001511
2	11	04	07	02	001	7401	   0	  799	  799	    0	AP980761	B	0	9	9	0	0	9	9	9	9	R	84	00000000	0000	0000000	14	000	4330034054	221515	83*3*	120080	80021	111	014	34	23110	10000	001510
2	11	04	07	03	001	7401	   0	    0	    0	    0	AP991758	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	07	04	001	7401	   0	    0	    0	    0	BP002763	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	07	05	001	7401	   0	    0	    0	    0	AP993745	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	07	06	001	7401	   0	    0	    0	    0	AP989742	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	07	07	001	7401	   0	    0	    0	    0	BP093758	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	07	08	001	7401	   0	    0	    0	    0	BP098775	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	07	09	001	7401	   0	    0	    0	    0	BP055751	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	07	10	001	7401	   0	    0	    0	    0	BP124760	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	07	11	001	7401	   0	    0	    0	    0	BP128745	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	08	01	001	7401	   0	  533	  533	    0	AP956860	B	0	9	9	0	0	9	9	9	9	R	82	00000000	0000	0000000	24	000	4330034054	221315	83*1*	130080	80002	101	045	31	33000	10000	001510
2	11	04	08	02	001	7401	   0	  588	  588	    0	AP951883	B	0	9	9	0	1	9	9	9	9	R	83	00000000	0000	0000000	24	000	4330035054	222515	83*4*	130080	81003	112	021	34	33000	10000	001511
2	11	04	08	05	001	7401	   0	  239	  239	    0	AP965841	B	0	9	9	0	0	9	9	9	9	R	82	00000000	0000	0000000	24	000	4330024054	221315	83*2*	120080	80001	111	021	20	33000	10000	001510
2	11	04	08	06	001	7401	   0	  128	  128	    0	AP968842	B	0	9	9	0	0	9	9	9	9	R	82	00000000	0000	0000000	24	000	4330034054	221315	83*2*	020080	80002	111	021	31	23000	00000	001510
2	11	04	08	07	001	7401	   0	    0	    0	    0	AP881823	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	08	08	001	7401	   0	    0	    0	    0	AP923882	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	10	01	001	7401	   0	 1725	 1725	    0	AP874484	B	0	9	9	0	1	9	9	9	9	R	83	00000000	0000	0000000	24	011	4220025054	222515	83*3*	120080	81002	111	014	30	33000	10000	001511
2	11	04	10	02	001	7401	   0	  822	  822	    0	AP881475	B	0	9	9	0	0	9	9	9	9	R	81	00000000	0000	0000000	14	000	1220035054	221215	83*4*	120080	81001	100	014	10	23000	10003	001510
2	11	04	10	03	001	7401	   0	  290	  290	    0	AP885480	B	0	9	9	0	0	9	9	1	9	R	81	00000000	0000	0000000	14	000	1320035054	211215	83*3*	120080	81001	100	014	20	33000	10003	001510
2	11	04	10	04	001	7401	   0	  651	  651	    0	AP873473	C	0	9	9	0	0	9	9	1	9	R	81	00000000	0000	0000000	14	012	1320035054	221215	83*2*	120080	81001	100	014	20	33000	10000	001510
2	11	04	10	07	001	7401	   0	    0	    0	    0	AP867480	X	9	9	9	9	9	9	9	9	9	R	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	10	08	001	7401	   0	    0	    0	    0	AP814575	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	10	09	001	7401	   0	    0	    0	    0	AP916496	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	10	10	001	7401	   0	    0	    0	    0	AP875515	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	10	11	001	7401	   0	    0	    0	    0	AP856507	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	10	12	001	7401	   0	    0	    0	    0	AP850551	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	10	13	001	7401	   0	    0	    0	    0	AP831570	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	10	14	001	7401	   0	    0	    0	    0	AP893577	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	10	15	001	7401	   0	    0	    0	    0	AP886593	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	10	16	001	7401	   0	    0	    0	    0	AP871623	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	10	17	001	7401	   0	    0	    0	    0	AP912492	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	10	18	001	7401	   0	    0	    0	    0	AP870562	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	10	19	001	7401	   0	    0	    0	    0	AP839587	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	12	01	001	7401	   0	    0	    0	    0	AP915575	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	12	02	001	7401	   0	    0	    0	    0	AP946559	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	12	03	001	7401	   0	    0	    0	    0	AP983565	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	12	04	001	7401	   0	    0	    0	    0	AP960597	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	12	05	001	7401	   0	    0	    0	    0	AP935609	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	12	06	001	7401	   0	    0	    0	    0	AP955616	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	12	07	001	7401	   0	    0	    0	    0	AP972628	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	13	01	001	7401	   0	    0	    0	    0	AP994643	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	13	02	001	7401	   0	    0	    0	    0	BP035635	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	13	03	001	7401	   0	    0	    0	    0	BP066633	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	13	04	001	7401	   0	    0	    0	    0	BP013667	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	13	05	001	7401	   0	    0	    0	    0	BP065643	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	13	06	001	7401	   0	    0	    0	    0	BP050606	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	13	07	001	7401	   0	    0	    0	    0	BP031621	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	13	08	001	7401	   0	    0	    0	    0	BP050664	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	13	09	001	7401	   0	    0	    0	    0	BP052687	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	13	10	001	7401	   0	    0	    0	    0	BP065668	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	13	11	001	7401	   0	    0	    0	    0	BP072661	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	13	12	001	7401	   0	    0	    0	    0	BP006644	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	13	13	001	7401	   0	    0	    0	    0	AP967674	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	13	14	001	7401	   0	    0	    0	    0	BP031719	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
2	11	04	13	15	001	7401	   0	    0	    0	    0	BP082683	X	9	9	9	9	9	9	9	9	9	*	99	99999999	9999	9999999	99	999	9999999999	999999	99*9*	999999	99999	999	999	99	99999	99999	999999
